match_id,match_date,map_name,match_type,total_players,winner_team,match_duration_minutes,total_kills
M000412,2025-10-20,Miramar,Classic Squad,60,Team_P,15,143
M000413,2025-02-03,Vikendi,Classic Squad,60,Team_Q,25,141
M000414,2025-09-03,Miramar,Classic Solo,100,Team_E,26,87
M000415,2025-06-18,Miramar,Classic Squad,100,Team_U,19,137
M000416,2025-10-26,Erangel,Classic Solo,60,Team_C,17,131
M000417,2025-10-26,Livik,Classic Duo,60,Team_V,32,160
M000418,2025-10-11,Vikendi,Classic Squad,100,Team_X,19,92
M000419,2025-10-25,Livik,Arcade,100,Team_S,30,115
M000420,2025-07-01,Erangel,Classic Solo,100,Team_O,19,142
M000421,2025-07-01,Livik,Classic Solo,60,Team_X,26,154
M000422,2025-02-14,Miramar,Classic Duo,100,Team_J,17,120
M000423,2025-10-01,Livik,Classic Squad,100,Team_J,19,99
M000424,2025-03-28,Sanhok,Classic Duo,100,Team_C,22,99
M000425,2025-05-09,Vikendi,Classic Solo,60,Team_C,29,125
M000426,2025-01-07,Erangel,Classic Duo,100,Team_I,17,62
M000427,2025-08-13,Miramar,Arcade,60,Team_O,27,92
M000428,2025-10-22,Erangel,Classic Duo,100,Team_X,17,157
M000429,2025-05-02,Miramar,Classic Solo,60,Team_I,23,103
M000430,2025-11-12,Erangel,Classic Solo,100,Team_Y,27,145
M000431,2025-03-03,Livik,Classic Duo,60,Team_N,27,141
M000432,2025-11-18,Miramar,Classic Squad,60,Team_Y,32,157
M000433,2025-04-01,Miramar,Arcade,60,Team_G,29,94
M000434,2025-03-02,Vikendi,Classic Squad,60,Team_W,35,68
M000435,2025-10-11,Sanhok,Arcade,60,Team_B,35,152
M000436,2025-04-03,Miramar,Arcade,60,Team_O,27,79
M000437,2025-06-22,Miramar,Arcade,60,Team_P,17,145
M000438,2025-04-17,Sanhok,Classic Duo,100,Team_R,32,52
M000439,2025-05-25,Livik,Classic Solo,100,Team_A,34,50
M000440,2025-10-05,Vikendi,Classic Solo,60,Team_P,17,60
M000441,2025-02-19,Erangel,Classic Solo,60,Team_P,25,119
M000442,2025-01-18,Vikendi,Classic Squad,60,Team_G,28,156
M000443,2025-06-20,Vikendi,Classic Squad,60,Team_G,18,91
M000444,2025-03-27,Erangel,Classic Solo,100,Team_F,29,141
M000445,2025-12-03,Erangel,Classic Solo,100,Team_O,19,84
M000446,2025-08-25,Livik,Classic Squad,60,Team_I,17,120
M000447,2025-11-14,Sanhok,Classic Solo,60,Team_F,25,80
M000448,2025-06-08,Vikendi,Classic Squad,60,Team_R,27,100
M000449,2025-09-09,Vikendi,Classic Squad,100,Team_F,21,135
M000450,2025-10-12,Vikendi,Arcade,100,Team_W,30,94
M000451,2025-03-15,Livik,Classic Squad,60,Team_N,20,75
M000452,2025-09-29,Miramar,Classic Squad,60,Team_I,18,80
M000453,2025-11-28,Miramar,Classic Duo,100,Team_H,33,61
M000454,2025-11-14,Livik,Classic Solo,100,Team_Y,32,128
M000455,2025-06-30,Miramar,Classic Solo,100,Team_I,18,94
M000456,2025-12-03,Livik,Classic Squad,60,Team_I,33,60
M000457,2025-02-04,Erangel,Classic Solo,60,Team_D,18,108
M000458,2025-08-12,Sanhok,Arcade,60,Team_C,17,134
M000459,2025-09-16,Vikendi,Arcade,60,Team_P,15,125
M000460,2025-12-13,Erangel,Classic Solo,100,Team_L,34,90
M000461,2025-05-16,Miramar,Classic Duo,60,Team_Z,29,76
M000462,2025-06-29,Sanhok,Classic Squad,100,Team_H,18,75
M000463,2025-06-23,Sanhok,Arcade,60,Team_U,21,143
M000464,2025-02-26,Vikendi,Arcade,100,Team_Y,24,93
M000465,2025-03-20,Livik,Classic Squad,60,Team_W,18,81
M000466,2025-03-08,Livik,Classic Duo,100,Team_L,24,88
M000467,2025-07-07,Sanhok,Classic Duo,100,Team_A,35,158
M000468,2025-04-15,Miramar,Classic Squad,100,Team_F,25,120
M000469,2025-10-24,Vikendi,Classic Squad,60,Team_Q,21,143
M000470,2025-09-16,Erangel,Classic Squad,60,Team_Q,26,155
M000471,2025-03-17,Miramar,Classic Solo,60,Team_L,16,142
M000472,2025-02-19,Vikendi,Arcade,100,Team_C,18,72
M000473,2025-02-20,Livik,Classic Duo,60,Team_I,15,135
M000474,2025-10-22,Sanhok,Classic Duo,60,Team_N,35,132
M000475,2025-11-29,Livik,Classic Squad,60,Team_F,29,150
M000476,2025-05-21,Miramar,Classic Squad,60,Team_A,26,147
M000477,2025-05-25,Miramar,Classic Squad,60,Team_G,15,107
M000478,2025-10-13,Miramar,Classic Duo,100,Team_X,35,136
M000479,2025-09-20,Erangel,Classic Squad,100,Team_G,23,155
M000480,2025-03-21,Vikendi,Classic Solo,60,Team_F,23,108
M000481,2025-09-01,Miramar,Classic Solo,100,Team_O,35,67
M000482,2025-08-16,Vikendi,Classic Squad,100,Team_A,35,153
M000483,2025-06-07,Sanhok,Classic Duo,100,Team_Z,29,82
M000484,2025-10-02,Vikendi,Classic Duo,100,Team_F,29,133
M000485,2025-01-10,Miramar,Classic Squad,100,Team_K,30,104
M000486,2025-06-22,Erangel,Arcade,60,Team_Y,28,67
M000487,2025-03-11,Miramar,Classic Squad,100,Team_O,33,147
M000488,2025-02-11,Miramar,Classic Duo,100,Team_S,15,50
M000489,2025-04-11,Miramar,Classic Squad,100,Team_I,20,131
M000490,2025-09-18,Miramar,Classic Squad,60,Team_A,32,113
M000491,2025-06-25,Vikendi,Classic Solo,100,Team_D,25,113
M000492,2025-03-03,Sanhok,Classic Duo,60,Team_K,16,62
M000493,2025-12-21,Livik,Classic Squad,60,Team_J,33,55
M000494,2025-04-21,Miramar,Classic Duo,100,Team_V,19,112
M000495,2025-06-05,Livik,Arcade,100,Team_X,28,50
M000496,2025-04-12,Miramar,Classic Duo,60,Team_U,34,84
M000497,2025-05-28,Miramar,Classic Duo,60,Team_C,23,70
M000498,2025-02-12,Livik,Classic Squad,60,Team_G,28,129
M000499,2025-10-10,Erangel,Classic Duo,100,Team_Y,15,115
M000500,2025-10-15,Sanhok,Classic Duo,60,Team_R,18,84
M000501,2025-08-24,Erangel,Classic Duo,60,Team_E,19,136
M000502,2025-05-02,Sanhok,Classic Duo,100,Team_K,19,153
M000503,2025-11-12,Miramar,Classic Duo,100,Team_X,27,84
M000504,2025-12-07,Erangel,Classic Duo,60,Team_L,23,142
M000505,2025-01-07,Erangel,Classic Duo,60,Team_I,21,130
M000506,2025-10-05,Livik,Arcade,60,Team_F,22,106
M000507,2025-09-09,Vikendi,Classic Duo,100,Team_A,22,85
M000508,2025-09-06,Erangel,Classic Duo,100,Team_Y,22,57
M000509,2025-11-26,Vikendi,Classic Squad,100,Team_H,32,105
M000510,2025-12-31,Miramar,Classic Squad,100,Team_N,15,103
M000511,2025-10-18,Miramar,Classic Duo,100,Team_B,33,131
M000512,2025-02-16,Sanhok,Classic Squad,60,Team_H,32,80
M000513,2025-06-26,Vikendi,Classic Squad,60,Team_N,29,102
M000514,2025-01-22,Livik,Classic Solo,60,Team_I,35,86
M000515,2025-09-02,Sanhok,Classic Squad,60,Team_H,33,65
M000516,2025-02-28,Sanhok,Classic Duo,100,Team_H,16,148
M000517,2025-05-27,Sanhok,Classic Duo,60,Team_O,33,79
M000518,2025-08-31,Sanhok,Classic Solo,60,Team_F,31,156
M000519,2025-11-09,Livik,Arcade,100,Team_C,27,147
M000520,2025-08-01,Miramar,Arcade,60,Team_A,16,73
M000521,2025-08-16,Vikendi,Classic Duo,60,Team_P,17,142
M000522,2025-05-15,Vikendi,Classic Duo,100,Team_T,25,77
M000523,2025-10-20,Vikendi,Classic Squad,60,Team_W,25,142
M000524,2025-12-05,Erangel,Classic Solo,100,Team_E,25,67
M000525,2025-08-01,Erangel,Classic Solo,100,Team_D,35,146
M000526,2025-09-17,Sanhok,Classic Solo,60,Team_M,32,80
M000527,2025-01-03,Erangel,Classic Duo,100,Team_X,17,71
M000528,2025-01-27,Miramar,Arcade,100,Team_Z,18,114
M000529,2025-01-13,Miramar,Classic Solo,60,Team_R,34,56
M000530,2025-06-03,Vikendi,Classic Solo,60,Team_G,31,69
M000531,2025-03-04,Miramar,Arcade,100,Team_Q,31,151
M000532,2025-04-23,Livik,Classic Squad,100,Team_T,30,50
M000533,2025-08-31,Miramar,Classic Duo,100,Team_K,33,89
M000534,2025-05-29,Sanhok,Arcade,100,Team_I,25,62
M000535,2025-02-04,Livik,Classic Squad,60,Team_X,24,88
M000536,2025-08-24,Erangel,Arcade,100,Team_U,34,55
M000537,2025-02-27,Livik,Arcade,60,Team_L,24,101
M000538,2025-06-13,Miramar,Arcade,100,Team_L,16,87
M000539,2025-11-05,Vikendi,Classic Squad,60,Team_R,28,83
M000540,2025-02-11,Livik,Classic Solo,60,Team_C,26,144
M000541,2025-12-02,Livik,Classic Squad,100,Team_S,32,99
M000542,2025-11-10,Miramar,Classic Duo,100,Team_C,22,66
M000543,2025-08-18,Vikendi,Classic Solo,60,Team_N,23,96
M000544,2025-08-12,Livik,Classic Duo,100,Team_D,26,136
M000545,2025-02-03,Livik,Classic Duo,100,Team_B,23,97
M000546,2025-04-04,Erangel,Classic Squad,60,Team_E,28,79
M000547,2025-08-07,Erangel,Classic Squad,60,Team_O,22,123
M000548,2025-05-29,Miramar,Arcade,60,Team_G,22,81
M000549,2025-12-27,Livik,Classic Squad,100,Team_G,26,102
M000550,2025-09-04,Miramar,Classic Solo,100,Team_P,32,81
M000551,2025-03-14,Erangel,Classic Squad,60,Team_C,30,112
M000552,2025-11-09,Erangel,Classic Duo,60,Team_N,15,158
M000553,2025-05-29,Vikendi,Arcade,60,Team_W,29,68
M000554,2025-01-02,Sanhok,Arcade,100,Team_Z,25,89
M000555,2025-02-08,Livik,Classic Squad,60,Team_L,32,156
M000556,2025-04-16,Miramar,Arcade,100,Team_P,25,116
M000557,2025-09-27,Erangel,Classic Solo,100,Team_M,33,135
M000558,2025-09-28,Sanhok,Arcade,60,Team_T,26,127
M000559,2025-07-24,Vikendi,Classic Duo,60,Team_U,27,134
M000560,2025-05-21,Miramar,Classic Squad,100,Team_G,30,81
M000561,2025-10-01,Erangel,Arcade,100,Team_G,31,84
M000562,2025-07-12,Sanhok,Classic Squad,60,Team_M,25,76
M000563,2025-08-31,Sanhok,Classic Squad,60,Team_W,22,132
M000564,2025-04-03,Sanhok,Classic Squad,60,Team_F,34,107
M000565,2025-01-11,Vikendi,Classic Duo,60,Team_G,15,144
M000566,2025-08-19,Erangel,Arcade,100,Team_I,16,156
M000567,2025-08-22,Erangel,Classic Solo,100,Team_H,25,52
M000568,2025-04-20,Livik,Classic Solo,100,Team_T,30,50
M000569,2025-06-13,Sanhok,Arcade,100,Team_F,35,126
M000570,2025-09-14,Livik,Classic Solo,100,Team_B,16,126
M000571,2025-03-03,Vikendi,Arcade,100,Team_P,15,122
M000572,2025-01-27,Livik,Classic Duo,60,Team_Z,29,158
M000573,2025-06-23,Miramar,Classic Solo,60,Team_Z,18,119
M000574,2025-06-05,Miramar,Arcade,60,Team_Y,19,92
M000575,2025-06-24,Livik,Arcade,100,Team_S,30,56
M000576,2025-08-19,Sanhok,Classic Solo,100,Team_F,25,122
M000577,2025-09-26,Sanhok,Classic Squad,100,Team_Q,30,58
M000578,2025-11-02,Sanhok,Classic Solo,100,Team_X,28,139
M000579,2025-11-03,Sanhok,Classic Squad,60,Team_X,25,72
M000580,2025-02-14,Vikendi,Classic Solo,100,Team_I,35,87
M000581,2025-08-21,Livik,Classic Duo,60,Team_E,24,123
M000582,2025-10-31,Erangel,Classic Duo,60,Team_H,25,64
M000583,2025-09-19,Miramar,Classic Squad,100,Team_Y,27,116
M000584,2025-05-08,Erangel,Classic Solo,60,Team_M,18,112
M000585,2025-06-11,Erangel,Classic Squad,60,Team_B,20,124
M000586,2025-08-03,Livik,Classic Solo,60,Team_F,22,136
M000587,2025-07-16,Sanhok,Classic Squad,100,Team_Q,33,58
M000588,2025-11-17,Erangel,Classic Squad,100,Team_M,24,155
M000589,2025-12-02,Vikendi,Classic Squad,100,Team_Y,33,133
M000590,2025-08-18,Sanhok,Classic Squad,60,Team_K,33,109
M000591,2025-07-31,Erangel,Arcade,60,Team_J,29,123
M000592,2025-01-02,Livik,Classic Solo,60,Team_T,35,120
M000593,2025-10-07,Sanhok,Arcade,100,Team_F,27,144
M000594,2025-02-07,Miramar,Arcade,60,Team_P,18,128
M000595,2025-02-13,Livik,Classic Duo,100,Team_K,20,83
M000596,2025-11-17,Vikendi,Classic Solo,60,Team_M,26,50
M000597,2025-03-01,Sanhok,Arcade,100,Team_K,27,94
M000598,2025-08-08,Miramar,Classic Squad,60,Team_N,20,150
M000599,2025-08-11,Vikendi,Classic Duo,60,Team_M,16,105
M000600,2025-10-08,Erangel,Classic Duo,100,Team_O,18,97
M000601,2025-04-19,Sanhok,Classic Duo,100,Team_O,19,65
M000602,2025-04-08,Livik,Classic Solo,100,Team_R,22,80
M000603,2025-02-23,Erangel,Classic Solo,100,Team_B,19,60
M000604,2025-07-03,Livik,Classic Solo,100,Team_P,21,70
M000605,2025-02-05,Sanhok,Classic Squad,60,Team_L,19,158
M000606,2025-01-31,Sanhok,Classic Squad,100,Team_I,29,64
M000607,2025-07-31,Vikendi,Classic Solo,100,Team_F,20,134
M000608,2025-01-26,Vikendi,Classic Duo,60,Team_N,20,57
M000609,2025-08-05,Livik,Arcade,60,Team_M,19,59
M000610,2025-05-20,Sanhok,Arcade,100,Team_E,25,158
M000611,2025-03-17,Sanhok,Arcade,60,Team_D,21,67
M000612,2025-01-18,Miramar,Classic Solo,100,Team_L,35,158
M000613,2025-10-25,Miramar,Classic Duo,100,Team_I,24,145
M000614,2025-02-11,Livik,Arcade,100,Team_O,19,104
M000615,2025-07-14,Miramar,Arcade,100,Team_Q,22,105
M000616,2025-11-15,Sanhok,Arcade,100,Team_J,35,154
M000617,2025-08-06,Livik,Arcade,100,Team_Y,17,90
M000618,2025-05-21,Livik,Classic Solo,60,Team_X,29,145
M000619,2025-08-20,Livik,Classic Solo,100,Team_X,26,111
M000620,2025-08-26,Sanhok,Classic Duo,60,Team_P,21,58
M000621,2025-09-01,Vikendi,Classic Solo,100,Team_E,25,82
M000622,2025-09-26,Sanhok,Classic Duo,60,Team_N,22,90
M000623,2025-06-30,Vikendi,Classic Squad,100,Team_G,26,99
M000624,2025-12-30,Miramar,Classic Squad,100,Team_I,31,99
M000625,2025-03-14,Sanhok,Classic Squad,100,Team_A,32,131
M000626,2025-02-22,Miramar,Classic Solo,100,Team_H,33,143
M000627,2025-08-04,Livik,Classic Squad,100,Team_X,30,123
M000628,2025-03-20,Sanhok,Classic Solo,100,Team_R,31,108
M000629,2025-09-21,Erangel,Classic Duo,100,Team_W,22,145
M000630,2025-04-25,Miramar,Classic Duo,60,Team_E,18,118
M000631,2025-07-04,Sanhok,Arcade,60,Team_R,29,138
M000632,2025-07-23,Miramar,Classic Solo,100,Team_B,16,114
M000633,2025-06-11,Livik,Classic Squad,100,Team_V,20,76
M000634,2025-06-22,Livik,Classic Duo,60,Team_A,18,96
M000635,2025-10-25,Miramar,Classic Squad,60,Team_I,28,107
M000636,2025-10-30,Sanhok,Arcade,100,Team_B,32,118
M000637,2025-06-08,Sanhok,Classic Squad,100,Team_I,30,94
M000638,2025-11-19,Erangel,Classic Duo,100,Team_M,25,105
M000639,2025-01-30,Livik,Classic Solo,100,Team_F,22,101
M000640,2025-03-02,Livik,Classic Duo,60,Team_H,27,91
M000641,2025-08-24,Livik,Arcade,60,Team_I,23,89
M000642,2025-05-13,Miramar,Classic Solo,100,Team_R,18,84
M000643,2025-11-03,Vikendi,Classic Duo,60,Team_I,33,51
M000644,2025-01-30,Livik,Classic Duo,100,Team_H,23,139
M000645,2025-01-04,Vikendi,Classic Duo,100,Team_X,30,125
M000646,2025-12-04,Livik,Classic Solo,100,Team_O,27,121
M000647,2025-01-19,Miramar,Classic Solo,100,Team_O,19,52
M000648,2025-09-12,Livik,Arcade,100,Team_W,25,53
M000649,2025-06-07,Miramar,Classic Duo,100,Team_V,19,111
M000650,2025-03-09,Erangel,Classic Solo,60,Team_D,30,59
M000651,2025-10-14,Erangel,Classic Squad,100,Team_Y,33,114
M000652,2025-01-26,Erangel,Classic Squad,60,Team_J,22,153
M000653,2025-04-19,Vikendi,Classic Solo,100,Team_B,18,100
M000654,2025-10-21,Miramar,Classic Duo,60,Team_O,29,90
M000655,2025-03-05,Erangel,Classic Squad,100,Team_S,28,101
M000656,2025-12-02,Vikendi,Arcade,100,Team_J,23,50
M000657,2025-05-30,Livik,Classic Squad,100,Team_U,33,57
M000658,2025-05-15,Sanhok,Classic Duo,60,Team_H,22,79
M000659,2025-11-21,Vikendi,Classic Squad,100,Team_T,32,111
M000660,2025-09-30,Erangel,Classic Duo,60,Team_S,33,110
M000661,2025-08-27,Livik,Classic Duo,60,Team_Z,29,133
M000662,2025-01-07,Vikendi,Arcade,60,Team_J,30,156
M000663,2025-11-18,Vikendi,Classic Solo,100,Team_G,24,148
M000664,2025-12-25,Vikendi,Arcade,100,Team_M,20,130
M000665,2025-02-03,Miramar,Arcade,100,Team_B,25,142
M000666,2025-10-07,Sanhok,Classic Squad,100,Team_J,34,120
M000667,2025-10-04,Sanhok,Classic Solo,100,Team_Z,22,131
M000668,2025-06-16,Vikendi,Classic Solo,100,Team_J,32,56
M000669,2025-12-13,Vikendi,Classic Solo,100,Team_L,20,91
M000670,2025-05-20,Vikendi,Classic Squad,60,Team_U,19,120
M000671,2025-04-19,Vikendi,Arcade,100,Team_O,18,152
M000672,2025-06-14,Livik,Classic Duo,100,Team_Q,21,142
M000673,2025-09-20,Livik,Classic Solo,60,Team_T,28,140
M000674,2025-01-18,Miramar,Arcade,60,Team_P,27,50
M000675,2025-08-23,Vikendi,Classic Solo,60,Team_M,34,123
M000676,2025-05-05,Sanhok,Classic Squad,60,Team_A,27,99
M000677,2025-10-10,Sanhok,Classic Duo,100,Team_J,30,67
M000678,2025-09-25,Vikendi,Classic Solo,100,Team_G,24,53
M000679,2025-07-19,Vikendi,Classic Duo,100,Team_X,17,98
M000680,2025-12-15,Erangel,Classic Solo,60,Team_F,27,82
M000681,2025-03-20,Miramar,Classic Duo,100,Team_Z,30,96
M000682,2025-08-25,Miramar,Classic Duo,100,Team_U,34,104
M000683,2025-06-30,Sanhok,Classic Squad,60,Team_O,30,74
M000684,2025-07-09,Livik,Arcade,100,Team_G,35,100
M000685,2025-11-15,Vikendi,Arcade,60,Team_H,35,148
M000686,2025-09-23,Vikendi,Arcade,100,Team_V,15,68
M000687,2025-10-14,Erangel,Classic Duo,60,Team_J,25,66
M000688,2025-01-31,Erangel,Classic Duo,60,Team_O,27,107
M000689,2025-05-30,Vikendi,Classic Squad,60,Team_N,30,52
M000690,2025-09-22,Vikendi,Classic Duo,100,Team_G,29,154
M000691,2025-09-03,Livik,Classic Duo,60,Team_L,32,149
M000692,2025-02-13,Sanhok,Arcade,100,Team_U,28,99
M000693,2025-10-23,Erangel,Classic Solo,60,Team_E,30,64
M000694,2025-12-22,Miramar,Classic Solo,100,Team_L,20,102
M000695,2025-09-17,Miramar,Classic Solo,60,Team_J,15,67
M000696,2025-09-20,Vikendi,Classic Squad,100,Team_K,18,108
M000697,2025-05-02,Sanhok,Classic Squad,60,Team_H,34,80
M000698,2025-04-24,Erangel,Classic Solo,100,Team_U,29,146
M000699,2025-03-13,Erangel,Arcade,60,Team_G,19,79
M000700,2025-06-11,Vikendi,Classic Solo,100,Team_Y,20,131
M000701,2025-01-19,Erangel,Classic Duo,100,Team_C,21,126
M000702,2025-06-25,Miramar,Classic Duo,60,Team_U,22,92
M000703,2025-10-08,Sanhok,Classic Squad,100,Team_A,31,111
M000704,2025-12-25,Miramar,Classic Squad,60,Team_A,24,140
M000705,2025-12-07,Miramar,Classic Solo,60,Team_K,31,58
M000706,2025-08-15,Miramar,Arcade,60,Team_S,22,93
M000707,2025-09-18,Sanhok,Classic Duo,100,Team_V,23,145
M000708,2025-01-15,Sanhok,Classic Duo,60,Team_V,35,83
M000709,2025-04-24,Livik,Arcade,60,Team_I,19,88
M000710,2025-08-01,Miramar,Classic Solo,100,Team_L,22,147
M000711,2025-05-19,Livik,Classic Squad,60,Team_Z,33,61
M000712,2025-12-19,Livik,Classic Squad,100,Team_F,15,96
M000713,2025-05-04,Sanhok,Classic Squad,60,Team_H,33,111
M000714,2025-10-31,Erangel,Arcade,60,Team_E,34,112
M000715,2025-05-25,Livik,Classic Duo,60,Team_R,27,105
M000716,2025-03-17,Vikendi,Classic Solo,100,Team_U,20,153
M000717,2025-05-31,Miramar,Arcade,100,Team_O,27,102
M000718,2025-05-24,Miramar,Classic Duo,60,Team_T,23,106
M000719,2025-10-15,Livik,Classic Duo,100,Team_T,27,145
M000720,2025-10-04,Miramar,Arcade,60,Team_U,18,59
M000721,2025-04-13,Erangel,Classic Duo,60,Team_G,23,99
M000722,2025-05-10,Sanhok,Classic Duo,100,Team_R,31,81
M000723,2025-01-22,Livik,Classic Squad,60,Team_B,23,71
M000724,2025-08-08,Erangel,Arcade,60,Team_Y,29,56
M000725,2025-11-10,Erangel,Classic Duo,60,Team_I,29,64
M000726,2025-01-07,Livik,Classic Squad,100,Team_Q,22,125
M000727,2025-06-04,Miramar,Classic Squad,100,Team_P,23,63
M000728,2025-09-18,Livik,Classic Duo,100,Team_W,28,80
M000729,2025-02-23,Miramar,Classic Duo,60,Team_Z,15,143
M000730,2025-02-11,Miramar,Classic Duo,100,Team_Q,20,126
M000731,2025-10-02,Sanhok,Classic Squad,100,Team_C,21,144
M000732,2025-12-29,Sanhok,Classic Squad,60,Team_R,34,140
M000733,2025-12-25,Miramar,Arcade,60,Team_X,34,65
M000734,2025-07-03,Erangel,Classic Duo,60,Team_H,21,61
M000735,2025-09-14,Miramar,Classic Squad,100,Team_M,29,121
M000736,2025-09-23,Miramar,Classic Solo,100,Team_T,26,133
M000737,2025-12-22,Vikendi,Classic Squad,100,Team_R,18,92
M000738,2025-12-08,Sanhok,Classic Duo,60,Team_D,16,101
M000739,2025-04-29,Livik,Classic Duo,60,Team_N,16,66
M000740,2025-06-30,Vikendi,Arcade,60,Team_X,19,143
M000741,2025-02-06,Sanhok,Classic Duo,60,Team_O,20,57
M000742,2025-07-11,Erangel,Classic Squad,60,Team_U,27,153
M000743,2025-11-21,Vikendi,Classic Solo,60,Team_Q,29,138
M000744,2025-06-08,Livik,Arcade,100,Team_P,21,122
M000745,2025-11-03,Livik,Classic Squad,100,Team_U,28,104
M000746,2025-10-02,Erangel,Classic Solo,60,Team_S,32,120
M000747,2025-06-15,Miramar,Classic Solo,60,Team_A,35,54
M000748,2025-10-13,Sanhok,Classic Duo,60,Team_C,17,156
M000749,2025-06-11,Livik,Arcade,60,Team_Y,31,58
M000750,2025-06-23,Miramar,Classic Duo,100,Team_L,26,154
M000751,2025-10-26,Vikendi,Classic Solo,60,Team_A,25,113
M000752,2025-04-29,Miramar,Classic Solo,60,Team_A,23,146
M000753,2025-11-06,Erangel,Classic Squad,60,Team_K,30,90
M000754,2025-10-17,Vikendi,Arcade,100,Team_P,31,121
M000755,2025-10-22,Erangel,Arcade,100,Team_K,26,86
M000756,2025-09-30,Sanhok,Arcade,60,Team_P,29,103
M000757,2025-03-10,Erangel,Classic Solo,60,Team_E,19,50
M000758,2025-04-09,Livik,Classic Squad,100,Team_S,23,66
M000759,2025-07-11,Vikendi,Classic Duo,60,Team_Q,20,96
M000760,2025-03-10,Vikendi,Classic Duo,100,Team_A,20,124
M000761,2025-04-14,Vikendi,Classic Duo,60,Team_M,22,133
M000762,2025-04-22,Livik,Classic Solo,100,Team_C,31,80
M000763,2025-10-18,Miramar,Arcade,100,Team_S,23,149
M000764,2025-02-05,Livik,Classic Solo,100,Team_R,33,64
M000765,2025-02-21,Sanhok,Classic Squad,60,Team_Q,25,58
M000766,2025-04-26,Erangel,Classic Duo,60,Team_A,24,151
M000767,2025-06-12,Vikendi,Arcade,60,Team_V,24,158
M000768,2025-12-16,Vikendi,Classic Duo,60,Team_Q,35,125
M000769,2025-08-20,Vikendi,Arcade,60,Team_G,29,72
M000770,2025-07-09,Erangel,Arcade,60,Team_V,33,116
M000771,2025-11-21,Livik,Arcade,60,Team_U,23,81
M000772,2025-07-05,Erangel,Classic Squad,100,Team_X,15,69
M000773,2025-10-27,Sanhok,Classic Duo,100,Team_A,34,102
M000774,2025-07-08,Sanhok,Arcade,60,Team_A,18,140
M000775,2025-08-12,Sanhok,Classic Duo,60,Team_M,34,91
M000776,2025-12-02,Livik,Classic Duo,60,Team_L,32,123
M000777,2025-12-05,Vikendi,Classic Solo,60,Team_E,29,67
M000778,2025-07-28,Erangel,Arcade,100,Team_P,25,75
M000779,2025-03-04,Vikendi,Classic Solo,60,Team_T,31,59
M000780,2025-01-19,Erangel,Arcade,100,Team_S,21,83
M000781,2025-06-17,Vikendi,Classic Solo,100,Team_V,31,150
M000782,2025-03-11,Vikendi,Arcade,100,Team_N,19,129
M000783,2025-10-18,Sanhok,Classic Squad,60,Team_S,18,102
M000784,2025-01-26,Miramar,Classic Duo,60,Team_I,26,68
M000785,2025-06-01,Vikendi,Classic Squad,60,Team_D,35,97
M000786,2025-11-05,Sanhok,Classic Duo,100,Team_T,17,94
M000787,2025-10-26,Sanhok,Arcade,60,Team_J,19,67
M000788,2025-06-29,Sanhok,Classic Solo,60,Team_R,27,73
M000789,2025-08-23,Miramar,Classic Solo,60,Team_N,15,70
M000790,2025-09-07,Erangel,Classic Squad,100,Team_G,32,100
M000791,2025-01-19,Vikendi,Classic Squad,60,Team_O,34,67
M000792,2025-01-06,Erangel,Classic Squad,60,Team_G,27,106
M000793,2025-04-11,Livik,Classic Squad,60,Team_H,20,121
M000794,2025-02-21,Sanhok,Classic Squad,100,Team_D,30,74
M000795,2025-11-20,Vikendi,Classic Solo,100,Team_B,22,156
M000796,2025-09-05,Sanhok,Classic Squad,100,Team_O,29,73
M000797,2025-05-27,Miramar,Arcade,100,Team_F,26,135
M000798,2025-06-15,Livik,Classic Solo,100,Team_E,32,154
M000799,2025-12-30,Livik,Arcade,60,Team_F,22,147
M000800,2025-02-11,Miramar,Classic Solo,60,Team_I,26,59
M000801,2025-10-28,Vikendi,Classic Duo,60,Team_H,35,123
M000802,2025-09-24,Erangel,Classic Duo,100,Team_O,16,112
M000803,2025-03-11,Livik,Classic Squad,100,Team_G,16,121
M000804,2025-03-03,Erangel,Arcade,100,Team_L,17,67
M000805,2025-01-05,Erangel,Classic Duo,60,Team_H,18,115
M000806,2025-12-09,Livik,Arcade,100,Team_M,28,136
M000807,2025-05-04,Livik,Classic Squad,100,Team_K,30,60
M000808,2025-08-16,Sanhok,Classic Solo,60,Team_U,16,88
M000809,2025-04-26,Miramar,Classic Squad,60,Team_L,25,86
M000810,2025-12-01,Livik,Classic Squad,100,Team_O,26,70
M000811,2025-07-28,Erangel,Classic Squad,100,Team_W,27,111
M000812,2025-11-14,Erangel,Classic Squad,100,Team_V,22,130
M000813,2025-11-11,Vikendi,Classic Solo,60,Team_D,27,83
M000814,2025-12-05,Livik,Classic Duo,60,Team_J,31,64
M000815,2025-02-09,Livik,Classic Solo,100,Team_N,28,111
