player_id,player_name,age,country,device_type,tier,kd_ratio,total_matches,total_wins,avg_damage
P00374,Player_KAVKP,29,India,Mobile,Gold,3.55,132,260,966
P00375,Player_OSPZK,30,India,Tablet,Gold,4.84,1739,87,705
P00376,Player_MHQRF,24,India,Tablet,Diamond,1.31,1949,371,364
P00377,Player_PHHFE,20,India,Mobile,Conqueror,4.49,1587,307,510
P00378,Player_YRUOQ,27,India,Tablet,Conqueror,5.52,1180,281,568
P00379,Player_NHAVE,29,India,Tablet,Gold,3.7,928,308,431
P00380,Player_GZUKY,16,India,Mobile,Crown,4.01,815,422,325
P00381,Player_HVBWD,26,India,Mobile,Platinum,2.28,1286,442,252
P00382,Player_IVAST,26,India,Mobile,Crown,5.63,1696,61,323
P00383,Player_BDZXK,24,India,Tablet,Ace,3.47,1216,287,863
P00384,Player_OMXCH,30,India,Tablet,Bronze,2.22,1594,90,739
P00385,Player_DVJJA,24,India,Tablet,Crown,3.62,1632,448,385
P00386,Player_RIUJL,21,India,Mobile,Bronze,1.92,1334,119,201
P00387,Player_VYRPI,16,India,Tablet,Ace,2.36,399,86,717
P00388,Player_MWAPE,16,India,Tablet,Crown,1.25,753,490,744
P00389,Player_LNFQT,28,India,Tablet,Crown,5.7,1685,241,326
P00390,Player_XZKBK,29,India,Tablet,Gold,5.55,921,188,359
P00391,Player_WCBGY,27,India,Mobile,Bronze,2.09,1792,477,915
P00392,Player_MGIYF,19,India,Mobile,Conqueror,4.21,450,384,428
P00393,Player_EBJSQ,30,India,Mobile,Crown,5.78,1592,347,774
P00394,Player_VOXJR,18,India,Tablet,Silver,1.7,1732,42,417
P00395,Player_WJUSV,24,India,Mobile,Platinum,1.79,1273,361,996
P00396,Player_VHEFB,23,India,Mobile,Crown,1.35,948,359,876
P00397,Player_EJRUG,17,India,Mobile,Gold,5.77,1292,85,236
P00398,Player_TOHJX,27,India,Mobile,Conqueror,3.37,961,334,483
P00399,Player_PIENV,30,India,Mobile,Silver,5.0,1166,411,725
P00400,Player_LZREC,16,India,Mobile,Ace,2.01,1069,100,944
P00401,Player_QEPOD,27,India,Tablet,Diamond,1.09,944,11,255
P00402,Player_UQUDU,23,India,Tablet,Gold,5.91,737,32,607
P00403,Player_YLVQT,25,India,Mobile,Platinum,3.24,404,257,399
P00404,Player_BCDZN,21,India,Tablet,Bronze,3.79,605,337,439
P00405,Player_DKDIP,20,India,Tablet,Ace,5.11,1621,406,238
P00406,Player_QZPWY,22,India,Tablet,Ace,3.16,977,211,536
P00407,Player_JWFSO,20,India,Tablet,Conqueror,2.77,1949,296,739
P00408,Player_EUNBW,23,India,Tablet,Ace,2.24,1952,166,664
P00409,Player_YQYYX,25,India,Mobile,Platinum,4.46,1751,88,627
P00410,Player_OHUHL,23,India,Tablet,Bronze,1.5,221,115,626
P00411,Player_PSTVN,20,India,Mobile,Conqueror,5.51,1568,460,827
P00412,Player_GWEYA,24,India,Mobile,Platinum,2.92,835,302,862
P00413,Player_KFQIJ,24,India,Mobile,Silver,1.79,505,114,531
P00414,Player_MDMHW,30,India,Mobile,Crown,4.63,614,394,497
P00415,Player_IXNUK,22,India,Mobile,Ace,5.4,1744,237,913
P00416,Player_TVCJL,26,India,Mobile,Crown,1.15,1008,168,349
P00417,Player_GJIEJ,27,India,Mobile,Crown,2.68,601,167,875
P00418,Player_NUHMK,20,India,Mobile,Crown,2.59,1451,81,939
P00419,Player_ZBJPK,25,India,Mobile,Bronze,5.96,1730,322,689
P00420,Player_RZTTN,21,India,Tablet,Gold,4.32,1012,225,413
P00421,Player_VFFSG,24,India,Mobile,Silver,4.44,683,79,809
P00422,Player_BXUMV,21,India,Mobile,Diamond,4.69,903,474,479
P00423,Player_PZSOJ,25,India,Tablet,Silver,3.87,350,335,705
P00424,Player_NCMNA,27,India,Tablet,Silver,2.51,199,237,623
P00425,Player_HEZWK,23,India,Tablet,Conqueror,4.83,204,377,388
P00426,Player_DEEVN,16,India,Tablet,Gold,4.61,1389,202,702
P00427,Player_TTKZQ,28,India,Mobile,Bronze,2.71,1316,185,777
P00428,Player_LKRQA,26,India,Tablet,Gold,1.61,1163,261,296
P00429,Player_KEQXF,21,India,Mobile,Crown,5.4,507,286,469
P00430,Player_QQZGJ,29,India,Mobile,Silver,3.87,1728,58,779
P00431,Player_YJCTS,17,India,Tablet,Crown,4.43,548,376,894
P00432,Player_EKUZP,30,India,Mobile,Bronze,1.31,1096,159,645
P00433,Player_STAYD,17,India,Tablet,Silver,5.59,247,112,806
P00434,Player_EPBBN,16,India,Mobile,Conqueror,4.73,1464,460,725
P00435,Player_NGRVL,23,India,Tablet,Ace,5.17,1349,73,788
P00436,Player_JETXL,16,India,Mobile,Bronze,4.67,760,298,880
P00437,Player_ZOHIE,30,India,Mobile,Crown,4.81,1023,453,711
P00438,Player_ZEEKD,24,India,Tablet,Silver,4.21,1451,467,607
P00439,Player_XPBZO,29,India,Tablet,Silver,5.96,750,185,262
P00440,Player_CWNSE,26,India,Mobile,Conqueror,5.79,117,291,876
P00441,Player_KZWEL,28,India,Tablet,Crown,5.14,1896,186,998
P00442,Player_MIVPO,23,India,Tablet,Platinum,1.03,1131,37,353
P00443,Player_SDCDD,19,India,Mobile,Conqueror,4.1,1422,489,686
P00444,Player_AHTNR,27,India,Tablet,Bronze,5.64,118,178,964
P00445,Player_MTTFC,17,India,Mobile,Diamond,5.36,1283,456,555
P00446,Player_PLLEE,29,India,Tablet,Diamond,3.38,1856,371,962
P00447,Player_GPJXZ,27,India,Mobile,Crown,1.22,1298,425,535
P00448,Player_KBKCF,18,India,Tablet,Gold,4.97,1398,446,644
P00449,Player_YZLFG,24,India,Mobile,Gold,4.8,601,424,531
P00450,Player_NLONC,26,India,Tablet,Crown,2.54,1794,76,325
P00451,Player_ZBHQJ,18,India,Mobile,Silver,3.7,629,377,782
P00452,Player_VYQLM,24,India,Tablet,Conqueror,1.95,1602,457,978
P00453,Player_QXYDS,28,India,Tablet,Conqueror,1.34,845,114,533
P00454,Player_OQOPP,20,India,Tablet,Platinum,5.99,700,361,499
P00455,Player_DPQMQ,18,India,Mobile,Silver,1.76,484,138,674
P00456,Player_QWMPZ,19,India,Tablet,Crown,3.94,1970,209,652
P00457,Player_LKMVB,16,India,Mobile,Gold,1.49,396,381,354
P00458,Player_NWZCL,21,India,Mobile,Ace,1.77,765,385,826
P00459,Player_BGLYK,17,India,Mobile,Gold,5.28,686,255,293
P00460,Player_RPRCM,21,India,Tablet,Conqueror,2.51,373,275,219
P00461,Player_CDTET,19,India,Tablet,Bronze,1.26,825,192,318
P00462,Player_ZWURL,17,India,Tablet,Gold,3.5,621,485,489
P00463,Player_EQNPB,23,India,Tablet,Silver,1.38,526,383,258
P00464,Player_OIJFP,22,India,Tablet,Crown,5.05,1456,474,396
P00465,Player_HAITC,28,India,Tablet,Platinum,2.03,1170,444,878
P00466,Player_EVEPJ,29,India,Mobile,Ace,1.6,239,311,408
P00467,Player_BLOUW,24,India,Mobile,Conqueror,2.56,1197,431,676
P00468,Player_WCRXM,21,India,Tablet,Bronze,5.85,201,301,934
P00469,Player_UHOQE,16,India,Mobile,Platinum,4.42,1813,301,794
P00470,Player_NFHIR,29,India,Mobile,Bronze,1.68,546,161,809
P00471,Player_TPQSU,29,India,Mobile,Ace,2.16,968,427,531
P00472,Player_CWHQJ,30,India,Mobile,Crown,2.71,1566,296,758
P00473,Player_YNQQO,16,India,Mobile,Crown,5.41,1956,250,962
P00474,Player_JTXQT,28,India,Mobile,Silver,3.63,987,390,878
P00475,Player_CKLYR,29,India,Tablet,Gold,1.08,275,414,506
P00476,Player_SKFVX,24,India,Tablet,Ace,1.02,237,211,261
P00477,Player_YDMBQ,29,India,Mobile,Ace,4.0,740,64,429
P00478,Player_ADUKY,25,India,Tablet,Bronze,1.13,714,147,889
P00479,Player_OOWWJ,17,India,Tablet,Conqueror,4.4,1181,232,676
P00480,Player_YLHIA,16,India,Tablet,Crown,1.33,513,156,844
P00481,Player_ITHLF,24,India,Mobile,Conqueror,2.03,1869,126,971
P00482,Player_QLMQD,17,India,Tablet,Platinum,4.49,706,115,317
P00483,Player_KBSUU,23,India,Tablet,Crown,2.46,1420,244,500
P00484,Player_HVDXO,23,India,Mobile,Platinum,1.72,231,129,322
P00485,Player_QQIAU,21,India,Tablet,Platinum,4.21,435,440,477
P00486,Player_NVBRA,18,India,Tablet,Platinum,2.71,273,277,700
P00487,Player_VVBSK,19,India,Tablet,Ace,4.3,431,94,290
P00488,Player_AXZIG,28,India,Mobile,Crown,1.83,474,203,229
P00489,Player_OSNOS,22,India,Tablet,Silver,3.0,1901,388,857
P00490,Player_KZHXH,30,India,Mobile,Gold,4.83,199,73,383
P00491,Player_SEBPL,16,India,Tablet,Ace,3.31,282,271,1000
P00492,Player_ZNDHZ,25,India,Tablet,Crown,3.29,837,472,575
P00493,Player_UAJOO,21,India,Mobile,Ace,2.79,1033,53,404
P00494,Player_FCNSM,27,India,Mobile,Silver,2.6,1282,476,265
P00495,Player_SZMDQ,25,India,Tablet,Ace,4.64,1657,90,277
P00496,Player_MCCWC,28,India,Tablet,Diamond,4.29,132,438,889
P00497,Player_JAYDY,29,India,Mobile,Bronze,3.32,446,415,234
P00498,Player_OMXKF,23,India,Mobile,Conqueror,3.47,1767,467,358
P00499,Player_KYHSP,17,India,Tablet,Bronze,2.4,1747,28,452
P00500,Player_ITFUX,23,India,Tablet,Conqueror,1.97,1885,120,890
P00501,Player_YKQVC,22,India,Mobile,Platinum,4.34,390,468,632
P00502,Player_EMEKN,28,India,Tablet,Silver,4.41,1544,83,420
P00503,Player_JQGGC,24,India,Mobile,Diamond,1.68,999,146,537
P00504,Player_KQSZZ,20,India,Mobile,Ace,3.82,120,320,500
P00505,Player_UYSIM,16,India,Mobile,Platinum,4.61,1883,322,678
P00506,Player_BABJH,25,India,Mobile,Bronze,1.93,802,283,389
P00507,Player_GNQML,26,India,Mobile,Conqueror,5.29,1834,459,859
P00508,Player_PUYKU,20,India,Tablet,Silver,4.57,1362,444,880
P00509,Player_JJNWS,18,India,Mobile,Conqueror,1.96,926,375,417
P00510,Player_HVSRR,23,India,Tablet,Platinum,5.62,604,14,324
P00511,Player_SJYIC,20,India,Tablet,Gold,2.93,1524,98,463
P00512,Player_XPOUZ,29,India,Tablet,Gold,3.24,1300,333,855
P00513,Player_GTDYA,27,India,Mobile,Ace,3.8,1185,460,456
P00514,Player_SHAOH,19,India,Tablet,Conqueror,3.1,809,47,743
P00515,Player_CCQWY,27,India,Tablet,Bronze,5.61,614,491,855
P00516,Player_LVAIV,29,India,Mobile,Ace,4.68,458,318,870
P00517,Player_BJZUL,22,India,Tablet,Crown,1.22,915,15,709
P00518,Player_DLDKZ,22,India,Mobile,Bronze,4.1,1550,301,494
P00519,Player_PTQIA,30,India,Tablet,Silver,3.88,146,220,433
P00520,Player_BBUCZ,18,India,Tablet,Silver,3.81,545,167,407
P00521,Player_RWIKU,24,India,Mobile,Gold,3.12,973,427,649
P00522,Player_OMRCU,22,India,Mobile,Diamond,1.9,902,376,525
P00523,Player_IMVPU,30,India,Tablet,Silver,5.55,294,429,479
P00524,Player_PPHMW,21,India,Mobile,Crown,5.08,783,174,219
P00525,Player_JAVTW,23,India,Mobile,Diamond,2.15,630,499,751
P00526,Player_ZFZGD,24,India,Mobile,Crown,4.95,757,368,821
P00527,Player_ZJZXK,22,India,Tablet,Diamond,5.28,1539,493,247
P00528,Player_CJWFD,30,India,Mobile,Silver,2.04,1622,300,563
P00529,Player_JDNYD,27,India,Mobile,Gold,5.75,1096,177,915
P00530,Player_IYNMS,20,India,Mobile,Crown,4.94,1395,474,644
P00531,Player_SLUFR,19,India,Tablet,Conqueror,1.51,1587,317,749
P00532,Player_DRMWZ,16,India,Tablet,Silver,4.76,1124,422,640
P00533,Player_XFGWX,16,India,Tablet,Ace,4.22,740,230,907
P00534,Player_MIDRY,29,India,Tablet,Conqueror,3.42,716,235,377
P00535,Player_XKVFX,19,India,Mobile,Diamond,4.46,1396,164,971
P00536,Player_RHMKT,26,India,Mobile,Diamond,1.71,280,182,208
P00537,Player_CVQNH,29,India,Tablet,Silver,3.52,1211,439,270
P00538,Player_PSFVL,29,India,Tablet,Conqueror,1.44,660,140,893
P00539,Player_NNCFD,22,India,Tablet,Platinum,2.7,591,296,627
P00540,Player_TOWTV,19,India,Tablet,Platinum,4.21,1031,93,467
P00541,Player_YOVIC,24,India,Tablet,Silver,2.82,300,457,416
P00542,Player_BEGAS,28,India,Tablet,Diamond,1.62,1102,233,710
P00543,Player_RJAXJ,24,India,Mobile,Crown,3.35,797,136,601
P00544,Player_DNYWB,16,India,Mobile,Diamond,5.74,1078,31,242
P00545,Player_NWBLM,21,India,Tablet,Bronze,2.24,856,363,678
P00546,Player_IQEEC,17,India,Tablet,Bronze,2.02,1905,469,931
P00547,Player_LNSRS,28,India,Mobile,Ace,2.04,228,199,881
P00548,Player_EOSYP,17,India,Tablet,Bronze,2.61,322,354,690
P00549,Player_RSKHF,25,India,Mobile,Conqueror,5.77,1734,197,519
P00550,Player_IHDTO,26,India,Tablet,Conqueror,3.84,781,376,522
P00551,Player_NTAFF,25,India,Tablet,Platinum,4.07,2000,42,323
P00552,Player_PRQHY,28,India,Tablet,Diamond,1.52,194,250,965
P00553,Player_NLATD,20,India,Mobile,Ace,2.42,1574,114,496
P00554,Player_TDOZR,17,India,Tablet,Diamond,2.7,1589,329,624
P00555,Player_DXVLG,18,India,Tablet,Silver,5.27,774,76,826
P00556,Player_TNDJT,29,India,Mobile,Gold,3.12,520,75,207
P00557,Player_RWSUR,24,India,Tablet,Conqueror,1.31,1987,227,827
P00558,Player_MNRVC,16,India,Mobile,Ace,5.56,163,159,614
P00559,Player_FYOBP,27,India,Mobile,Bronze,5.88,774,311,819
P00560,Player_DEPMD,25,India,Mobile,Silver,5.48,1541,383,336
P00561,Player_JWCZK,22,India,Mobile,Platinum,5.66,1922,47,224
P00562,Player_TMTGJ,25,India,Tablet,Platinum,2.46,153,178,363
P00563,Player_BIQQY,24,India,Mobile,Ace,1.95,797,269,906
P00564,Player_FEPBN,18,India,Tablet,Platinum,1.67,1100,290,593
P00565,Player_FAVZA,25,India,Mobile,Ace,5.68,471,47,565
P00566,Player_LQYIS,30,India,Tablet,Gold,1.88,1405,354,422
P00567,Player_HJCTM,26,India,Tablet,Ace,3.56,186,385,267
P00568,Player_NDFQV,24,India,Tablet,Diamond,5.14,419,306,364
P00569,Player_XGSNV,29,India,Tablet,Diamond,1.64,1997,378,396
P00570,Player_GIVDN,27,India,Tablet,Diamond,1.11,662,22,299
P00571,Player_DPKSJ,27,India,Tablet,Gold,5.13,1142,289,536
P00572,Player_NSBJP,28,India,Mobile,Gold,5.83,1335,377,425
P00573,Player_KBONQ,25,India,Tablet,Silver,1.1,1749,116,601
P00574,Player_RHXKE,18,India,Mobile,Bronze,1.1,1496,37,432
P00575,Player_NAGQI,18,India,Mobile,Ace,4.02,428,226,334
P00576,Player_RAZPE,21,India,Mobile,Platinum,5.59,1115,384,683
P00577,Player_ADLPE,30,India,Mobile,Bronze,4.83,1335,362,729
P00578,Player_MPWJY,24,India,Mobile,Diamond,2.07,1824,148,853
P00579,Player_NWLPR,30,India,Tablet,Ace,2.92,1119,132,923
P00580,Player_UPUXM,19,India,Tablet,Diamond,3.88,969,328,660
P00581,Player_XORGP,25,India,Mobile,Conqueror,3.26,132,268,569
P00582,Player_MVXHJ,27,India,Mobile,Ace,5.01,482,474,915
P00583,Player_IEDOX,19,India,Tablet,Gold,5.1,1148,51,682
P00584,Player_SVTJN,28,India,Tablet,Ace,1.1,1045,183,866
P00585,Player_GUUOQ,21,India,Tablet,Gold,5.68,179,310,266
P00586,Player_KSOXB,22,India,Tablet,Ace,4.45,942,225,207
P00587,Player_IYOPV,27,India,Mobile,Conqueror,4.01,369,255,912
P00588,Player_BWCDX,21,India,Tablet,Crown,2.54,514,13,558
P00589,Player_KBLEQ,26,India,Tablet,Conqueror,1.66,1070,133,833
P00590,Player_LIPGA,16,India,Mobile,Platinum,5.75,422,403,297
P00591,Player_WSRIY,26,India,Tablet,Silver,5.12,1662,124,708
P00592,Player_XJYZW,27,India,Tablet,Silver,3.03,391,169,619
P00593,Player_PCTIN,20,India,Mobile,Conqueror,1.82,1754,100,436
P00594,Player_UHKCV,28,India,Tablet,Platinum,3.8,908,29,875
P00595,Player_ALFQB,28,India,Tablet,Diamond,2.62,1135,21,770
P00596,Player_RPWJK,21,India,Tablet,Crown,1.29,1616,481,369
P00597,Player_KORTI,16,India,Mobile,Diamond,4.6,838,139,979
P00598,Player_SGVDW,23,India,Mobile,Ace,3.23,1468,276,705
P00599,Player_PXNVS,28,India,Tablet,Ace,5.29,518,443,504
P00600,Player_HZKYZ,20,India,Tablet,Silver,2.37,1911,360,204
P00601,Player_HHKMO,25,India,Mobile,Gold,1.31,513,325,485
P00602,Player_BGGVA,25,India,Mobile,Gold,1.77,1224,485,728
P00603,Player_OPAKR,29,India,Mobile,Crown,3.64,1510,320,531
P00604,Player_ZMAIH,20,India,Tablet,Ace,3.79,201,92,452
P00605,Player_YRMXS,18,India,Mobile,Ace,3.31,773,135,416
P00606,Player_HWFSR,16,India,Tablet,Platinum,2.58,552,19,247
P00607,Player_HYPKM,24,India,Tablet,Gold,2.28,1184,425,273
P00608,Player_ITUCE,27,India,Tablet,Bronze,4.36,1253,16,475
P00609,Player_PMCUA,19,India,Tablet,Platinum,3.4,1025,65,822
P00610,Player_KSHBE,20,India,Tablet,Diamond,3.49,1715,142,339
P00611,Player_KFBPG,16,India,Tablet,Silver,2.18,1463,429,675
P00612,Player_BSTFQ,29,India,Tablet,Conqueror,4.52,1253,60,767
P00613,Player_VLDEG,18,India,Mobile,Platinum,1.5,637,467,671
P00614,Player_WXCMS,25,India,Tablet,Bronze,1.06,1031,235,443
P00615,Player_KHXAA,28,India,Mobile,Ace,4.66,452,422,843
P00616,Player_HDTUG,16,India,Tablet,Ace,3.21,1079,151,779
P00617,Player_SFVGP,26,India,Mobile,Gold,3.85,1881,238,236
P00618,Player_PQCBD,29,India,Mobile,Conqueror,2.84,906,436,722
P00619,Player_KPNQQ,21,India,Mobile,Gold,5.76,970,160,349
P00620,Player_SYDYV,27,India,Mobile,Diamond,5.44,369,237,332
P00621,Player_XPCTK,20,India,Tablet,Crown,3.64,810,425,459
P00622,Player_MCGPL,28,India,Tablet,Crown,3.42,1741,416,410
P00623,Player_TDQYZ,21,India,Mobile,Platinum,2.96,1728,480,649
P00624,Player_ZEABQ,16,India,Mobile,Bronze,4.34,333,349,778
P00625,Player_FPDMI,18,India,Mobile,Crown,4.47,1042,349,247
P00626,Player_KDQZZ,26,India,Mobile,Platinum,4.97,1769,265,871
P00627,Player_CHRKO,30,India,Tablet,Silver,5.97,1003,335,923
P00628,Player_EDUTC,28,India,Tablet,Bronze,3.92,1961,37,680
P00629,Player_RUXNX,25,India,Tablet,Ace,4.67,330,434,547
P00630,Player_MSEAP,22,India,Mobile,Bronze,5.33,1106,280,983
P00631,Player_KLQJO,16,India,Tablet,Crown,4.1,369,244,890
P00632,Player_XHTYT,23,India,Mobile,Crown,4.85,821,453,351
P00633,Player_QBVTP,27,India,Mobile,Silver,5.05,813,115,721
P00634,Player_QVTGE,26,India,Mobile,Platinum,3.09,1121,440,617
P00635,Player_BXGKL,25,India,Tablet,Diamond,4.65,406,196,655
P00636,Player_CSDUM,26,India,Tablet,Gold,4.86,499,221,840
P00637,Player_YSWSI,17,India,Tablet,Gold,5.69,1721,101,479
P00638,Player_GFAUU,27,India,Mobile,Ace,3.11,1007,312,748
P00639,Player_SMBXN,23,India,Mobile,Crown,2.07,618,395,302
P00640,Player_NJLUE,19,India,Tablet,Ace,3.98,1411,113,921
P00641,Player_LCJTX,28,India,Tablet,Conqueror,1.21,962,161,353
P00642,Player_GYBFS,23,India,Tablet,Platinum,2.24,1102,179,857
P00643,Player_HUTRD,24,India,Tablet,Silver,3.01,805,168,258
P00644,Player_UVIFU,26,India,Mobile,Silver,3.88,1030,494,460
P00645,Player_POIVW,25,India,Tablet,Silver,3.42,1165,21,392
P00646,Player_WXZXM,23,India,Tablet,Diamond,2.28,1899,243,726
P00647,Player_EUQCI,17,India,Mobile,Diamond,4.47,1890,168,495
P00648,Player_NQEWY,18,India,Tablet,Gold,3.7,1534,431,558
P00649,Player_YTCGX,21,India,Tablet,Conqueror,2.77,537,63,410
P00650,Player_FVDLY,21,India,Mobile,Conqueror,4.96,233,139,740
P00651,Player_ZUZAX,18,India,Mobile,Gold,1.88,1594,416,365
P00652,Player_MYXCI,19,India,Mobile,Gold,4.95,1311,72,781
P00653,Player_WYYNP,16,India,Tablet,Platinum,2.61,1290,154,299
P00654,Player_ZWPTV,16,India,Tablet,Bronze,3.51,633,458,685
P00655,Player_ZNGNR,26,India,Tablet,Silver,1.86,1184,153,551
P00656,Player_RMDKM,17,India,Mobile,Conqueror,1.47,422,115,649
P00657,Player_EFJOB,28,India,Mobile,Diamond,5.31,1526,440,957
P00658,Player_CWSPP,20,India,Tablet,Platinum,3.15,1196,165,506
P00659,Player_OUKUX,28,India,Tablet,Gold,2.33,838,303,286
P00660,Player_IHVNW,22,India,Tablet,Diamond,5.97,1103,249,364
P00661,Player_ETPZM,25,India,Mobile,Bronze,5.19,681,209,609
P00662,Player_TMPVN,28,India,Tablet,Diamond,5.01,124,166,232
P00663,Player_KHFQH,24,India,Tablet,Platinum,3.45,324,32,418
P00664,Player_AMDWG,30,India,Mobile,Silver,2.38,1357,462,790
P00665,Player_YPZDS,17,India,Tablet,Ace,5.55,1245,232,371
P00666,Player_VCFWC,21,India,Mobile,Ace,1.96,361,376,756
P00667,Player_ORTJY,16,India,Tablet,Conqueror,3.99,726,356,347
P00668,Player_CEMNM,19,India,Mobile,Platinum,4.02,1846,114,660
P00669,Player_FWMQF,19,India,Mobile,Ace,4.77,1655,70,404
P00670,Player_ZJNAZ,30,India,Tablet,Conqueror,1.5,808,480,558
P00671,Player_FQQOP,27,India,Mobile,Crown,1.05,808,380,759
P00672,Player_VFDCE,16,India,Tablet,Crown,2.45,620,243,349
P00673,Player_QXZBF,24,India,Mobile,Diamond,3.47,1286,120,839
P00674,Player_LWFAW,30,India,Mobile,Diamond,2.69,1056,217,561
P00675,Player_OWSEW,19,India,Mobile,Diamond,1.54,733,94,494
P00676,Player_KBLPZ,27,India,Tablet,Platinum,3.69,182,368,523
P00677,Player_HPZCD,19,India,Mobile,Diamond,5.49,1050,394,692
P00678,Player_HVNHB,29,India,Tablet,Conqueror,5.17,105,258,378
P00679,Player_SPCIF,26,India,Tablet,Ace,3.92,1849,391,886
P00680,Player_DYNBP,25,India,Tablet,Conqueror,3.99,587,356,364
P00681,Player_KFEEQ,19,India,Mobile,Ace,1.56,542,18,288
P00682,Player_ZIBTF,24,India,Mobile,Conqueror,3.08,580,218,862
P00683,Player_FCFOY,24,India,Mobile,Crown,3.61,851,197,469
P00684,Player_NZSFV,26,India,Tablet,Ace,4.96,1586,182,403
P00685,Player_ZQDVW,19,India,Tablet,Bronze,1.23,1546,90,771
P00686,Player_RJUMF,19,India,Mobile,Silver,2.18,1810,171,901
P00687,Player_VSAAJ,30,India,Mobile,Platinum,2.08,1925,92,808
P00688,Player_KRCTH,18,India,Tablet,Gold,2.5,565,263,937
P00689,Player_UCDQL,28,India,Mobile,Crown,3.37,1629,346,440
P00690,Player_GEMFH,24,India,Tablet,Ace,1.94,1746,104,249
P00691,Player_BKBAU,29,India,Tablet,Platinum,1.69,1953,200,955
P00692,Player_TGSOP,26,India,Tablet,Platinum,3.04,1220,470,230
P00693,Player_DRIRK,21,India,Mobile,Conqueror,5.88,350,281,309
P00694,Player_PFXNR,25,India,Tablet,Ace,1.27,337,336,780
P00695,Player_ETVAB,22,India,Mobile,Crown,5.76,456,45,502
P00696,Player_RJOMT,28,India,Tablet,Bronze,4.25,603,60,638
P00697,Player_LRSEY,26,India,Tablet,Crown,1.44,1467,456,676
P00698,Player_DHSTD,29,India,Mobile,Bronze,1.55,399,110,251
P00699,Player_JCZPK,29,India,Mobile,Silver,4.28,1477,347,432
P00700,Player_DNSJY,17,India,Tablet,Crown,5.91,778,189,901
P00701,Player_KEEVI,17,India,Tablet,Crown,4.77,824,293,253
P00702,Player_JIZSH,16,India,Mobile,Diamond,1.9,1982,352,238
P00703,Player_CHKNR,30,India,Tablet,Crown,1.5,1191,232,381
P00704,Player_SSPPG,19,India,Tablet,Ace,4.45,969,219,584
P00705,Player_QAECY,20,India,Tablet,Conqueror,6.0,496,24,428
P00706,Player_QPUWG,30,India,Mobile,Bronze,1.75,1065,82,447
P00707,Player_QUISS,28,India,Mobile,Gold,1.94,981,238,278
P00708,Player_OUCVU,23,India,Mobile,Conqueror,1.12,1917,117,861
P00709,Player_HJPIG,29,India,Tablet,Diamond,1.75,957,127,967
P00710,Player_SNPHK,16,India,Tablet,Bronze,2.48,1070,115,288
P00711,Player_BRXAK,20,India,Tablet,Diamond,1.84,527,346,503
P00712,Player_AFIVQ,23,India,Tablet,Crown,3.47,156,188,828
P00713,Player_JPDOX,23,India,Mobile,Bronze,1.07,1385,209,868
P00714,Player_NNIWO,28,India,Tablet,Crown,2.08,1303,444,784
P00715,Player_OJSRL,22,India,Mobile,Silver,2.43,1194,404,531
P00716,Player_GELMA,16,India,Tablet,Bronze,4.13,1246,206,578
P00717,Player_GVYEX,22,India,Tablet,Crown,2.7,1470,56,903
P00718,Player_DIOZF,30,India,Tablet,Crown,1.12,1062,458,772
P00719,Player_EOBOS,20,India,Mobile,Conqueror,5.9,1127,104,599
P00720,Player_TQVGT,18,India,Mobile,Bronze,1.97,447,437,570
P00721,Player_GIUNO,27,India,Mobile,Conqueror,2.98,1367,367,564
P00722,Player_NRUUS,29,India,Tablet,Diamond,3.16,238,27,747
P00723,Player_YWFWI,23,India,Mobile,Bronze,4.11,934,332,737
P00724,Player_YSTAQ,28,India,Mobile,Diamond,4.58,1166,487,705
P00725,Player_ZQOXJ,24,India,Mobile,Crown,1.7,1166,119,803
P00726,Player_CPZTH,30,India,Mobile,Diamond,4.95,638,28,959
P00727,Player_WCNHR,25,India,Mobile,Gold,3.2,938,314,861
P00728,Player_DFQWF,29,India,Tablet,Ace,5.77,1341,424,371
P00729,Player_JWWWF,17,India,Mobile,Diamond,5.15,1276,138,505
P00730,Player_BQNQQ,22,India,Mobile,Crown,1.27,1763,426,636
P00731,Player_HBXAU,21,India,Mobile,Silver,3.04,160,183,633
P00732,Player_SJJFB,16,India,Mobile,Crown,4.58,1935,45,859
P00733,Player_VWNUT,27,India,Mobile,Bronze,4.35,369,198,771
P00734,Player_JZBWW,26,India,Mobile,Gold,3.25,358,279,388
P00735,Player_GGBKC,24,India,Tablet,Gold,4.36,576,250,860
P00736,Player_IWGJX,21,India,Mobile,Conqueror,5.17,374,189,312
P00737,Player_QIAXS,22,India,Mobile,Diamond,1.73,813,47,616
P00738,Player_CLURE,19,India,Mobile,Diamond,5.37,330,228,243
P00739,Player_DUFTL,19,India,Mobile,Gold,3.27,1186,387,305
P00740,Player_KQQYC,18,India,Mobile,Diamond,3.12,295,373,505
P00741,Player_BUBCJ,21,India,Mobile,Silver,3.67,1631,458,754
P00742,Player_HLKOZ,16,India,Mobile,Platinum,1.54,1450,257,655
P00743,Player_ZLQYK,21,India,Mobile,Bronze,5.13,1235,451,636
P00744,Player_WPCCX,19,India,Tablet,Silver,2.09,1017,431,949
P00745,Player_HRAJP,27,India,Mobile,Platinum,3.14,1082,419,500
P00746,Player_PJGJM,28,India,Tablet,Platinum,2.17,228,432,543
